id,flag,gdr_cd,age,mrg_situ_cd,acdm_deg_cd,job_year,ic_ind,fr_or_sh_ind,dnl_mbl_bnk_ind,dnl_bind_cmb_lif_ind,hav_car_grp_ind,hav_hou_grp_ind,l6mon_agn_ind,frs_agn_dt_cnt,vld_rsk_ases_ind,fin_rsk_ases_grd_cd,confirm_rsk_ases_lvl_typ_cd,cust_inv_rsk_endu_lvl_cd,l6mon_daim_aum_cd,tot_ast_lvl_cd,pot_ast_lvl_cd,bk1_cur_year_mon_avg_agn_amt_cd,l12mon_buy_fin_mng_whl_tms,l12_mon_fnd_buy_whl_tms,l12_mon_insu_buy_whl_tms,l12_mon_gld_buy_whl_tms,loan_act_ind,pl_crd_lmt_cd,ovd_30d_loan_tot_cnt,his_lng_ovd_day,hld_crd_card_grd_cd,crd_card_act_ind,l1y_crd_card_csm_amt_dlm_cd,perm_crd_lmt_cd,cur_debit_cnt,cur_credit_cnt,cur_debit_min_opn_dt_cnt,cur_credit_min_opn_dt_cnt,cur_debit_crd_lvl
U2DEC15,0,F,37,A,Z,1,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,3,3,0,0,0,0,0,0,0,0,0,10,1,4,7,1,1,4417,4839,10
UE2654B,0,M,38,B,30,3,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,2,5,0,1,-1,2952,0
U1ACEC0,1,F,30,A,30,2,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,0,0,3,0,1,-1,2481,0
U7E1233,0,F,39,B,31,10,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,1,3,7,1,1,4207,4505,10
U562461,0,F,40,A,31,7,0,1,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,4,5,0,1,-1,2750,0
U811168,0,M,28,A,31,3,0,0,1,1,1,0,1,1098,1,1,-1,1,2,1,3,5,0,5,0,0,1,5,0,0,10,1,3,7,1,1,2993,1806,20
U45AF49,0,F,34,B,Z,7,0,0,1,0,0,0,0,-1,0,-1,-1,1,1,3,2,0,0,0,0,0,0,0,0,0,20,1,4,8,1,2,2196,529,10
UCB053F,1,F,34,B,31,3,0,0,1,1,0,0,0,-1,0,-1,2,1,1,2,5,0,0,0,0,0,0,0,0,0,20,1,3,4,3,4,3351,521,10
U62AD6C,0,F,39,B,31,3,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,3,4,0,1,-1,4474,0
UB6407B,1,F,40,B,30,0,0,0,1,1,0,0,0,-1,0,-1,3,2,5,10,3,0,0,0,0,0,0,0,0,0,20,1,4,7,2,2,5735,2663,20
U85E439,0,M,28,A,31,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,2,-1,0,0,0,0,0,0,0,0,0,20,1,4,6,0,3,-1,2315,0
UEBA027,0,M,36,A,Z,0,0,0,1,1,1,0,0,1162,0,-1,-1,1,1,-1,6,2,0,0,0,0,0,0,0,0,20,1,5,8,1,5,4383,4960,10
UC24671,0,M,39,A,Z,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,1,-1,3,0,0,0,0,0,0,0,0,0,20,0,0,5,1,1,4661,4686,10
U79DF5F,1,M,51,B,30,9,0,1,1,1,0,0,0,-1,0,-1,-1,1,0,3,6,0,0,0,0,0,0,0,0,0,20,1,4,5,1,1,5322,1260,10
UDDC37C,0,M,29,A,31,1,0,0,1,1,1,0,1,1193,0,-1,-1,3,2,-1,4,4,0,0,0,0,0,0,0,0,10,1,4,4,4,2,3091,2083,20
UCE96E3,0,F,44,B,Z,8,0,0,0,1,0,0,0,-1,0,-1,-1,1,2,5,2,0,0,0,0,0,0,0,0,0,20,1,5,7,1,2,3466,5721,10
UFF645B,0,M,44,B,30,0,0,0,1,0,1,0,0,-1,1,4,6,2,6,3,2,0,8,0,0,0,0,0,0,0,20,0,3,7,2,1,3055,2425,20
U514477,0,F,45,B,30,0,0,0,1,1,1,0,0,-1,1,3,1,1,6,5,2,0,7,1,0,0,0,0,0,0,20,1,5,7,1,2,2124,3682,40
UD24537,0,M,46,B,Z,0,1,1,1,1,1,0,0,-1,0,-1,-1,1,5,4,2,0,0,0,0,0,0,0,0,0,35,1,5,8,1,2,2301,5447,20
UC867BE,0,M,60,B,31,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,3,4,2,1,7719,3378,10
U4F6C7C,0,F,47,B,31,12,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,1,1,0,1,-1,2364,0
UFD2EF5,0,F,47,B,30,9,0,0,1,1,0,1,0,-1,0,-1,-1,1,1,4,2,0,0,0,0,0,1,0,0,1,20,1,5,7,4,1,4643,3317,20
UF9D97F,1,F,43,~,Z,0,0,0,1,1,0,0,0,-1,1,5,4,1,5,4,2,0,2,0,0,0,0,0,0,0,25,1,5,7,1,3,4404,5416,10
U55FE23,0,F,44,B,31,1,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,1,4,6,1,2,4858,2541,10
UD6C5C3,1,F,29,A,31,1,0,0,1,1,0,0,1,1182,1,2,4,1,3,2,3,3,0,5,0,0,0,0,0,0,10,1,4,7,3,2,3869,2303,20
UAA0B47,1,F,30,B,30,3,0,0,1,1,0,0,1,1214,0,-1,-1,1,2,2,2,4,0,0,0,0,0,0,0,0,10,1,5,8,1,2,2680,1643,10
U9D6FD6,0,F,31,A,30,0,0,0,1,1,0,0,0,1278,0,-1,-1,1,2,3,4,0,0,0,0,0,1,5,0,1,20,1,3,6,2,2,1562,3164,10
UA8FA96,0,M,31,A,Z,2,0,0,1,1,0,0,0,-1,0,-1,1,1,1,-1,3,0,0,0,0,0,0,0,0,0,20,1,4,7,2,1,2948,2041,10
U6470E7,0,F,31,A,30,0,0,0,1,1,0,0,1,696,1,3,-1,1,2,1,3,5,0,0,0,0,0,0,0,0,20,1,3,6,3,2,3080,2665,20
UF6311D,0,M,31,A,30,1,0,0,1,1,1,0,0,1176,0,-1,-1,1,1,2,2,0,0,0,0,0,0,0,0,0,10,1,4,7,1,1,2779,4291,10
U7BDBC3,0,F,33,A,30,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,1,6,0,0,0,0,0,0,0,0,0,20,1,3,5,1,4,3593,3164,10
UED38A9,0,F,33,A,Z,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,3,3,0,2,-1,4444,0
U7415F9,0,F,34,B,30,0,0,0,1,1,0,0,1,1278,0,-1,-1,1,1,3,4,1,0,0,0,0,0,0,0,0,20,0,0,3,3,1,5488,4017,10
UE99F16,0,F,35,A,G,3,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,5,7,0,1,-1,4778,0
U263148,0,F,36,A,31,2,0,0,0,1,1,0,0,-1,0,-1,6,1,0,2,6,0,0,0,0,0,0,0,0,0,20,1,4,7,4,1,6328,3682,10
U37175E,0,F,36,A,30,0,0,0,1,1,0,0,0,987,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,1,3,4,2,1,3036,1783,20
UE058E0,0,F,36,B,30,1,0,0,1,1,0,0,1,364,0,-1,-1,1,2,-1,4,1,0,0,0,0,0,0,0,0,20,1,3,4,1,3,4262,3743,10
U2BB8DA,0,M,36,A,31,0,0,0,1,1,0,0,1,1172,0,-1,-1,1,2,-1,2,4,0,0,0,0,0,0,0,0,10,1,3,7,1,2,2584,1699,10
U9E2967,0,M,36,A,Z,1,0,0,1,1,1,0,0,-1,0,-1,-1,1,2,1,3,0,0,0,0,0,0,0,0,0,10,1,4,7,1,1,4745,4625,10
U9796A6,0,M,37,B,30,0,0,0,1,1,1,0,0,0,1,5,3,1,1,4,2,5,0,0,0,0,0,0,0,0,40,1,3,7,3,5,6491,4474,10
U737071,1,M,37,B,31,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,3,4,0,2,-1,1104,0
U7C7B82,1,F,41,B,Z,1,0,0,1,1,0,0,0,731,0,-1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,20,1,4,7,1,2,780,4017,10
UD509E4,0,F,43,B,31,12,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,4,7,0,2,-1,4595,0
U2478ED,0,M,31,A,31,1,0,0,1,1,0,0,0,-1,1,3,3,1,1,-1,4,0,0,0,0,0,0,0,0,0,10,1,3,2,1,2,545,536,10
UAC8A3A,0,M,43,B,31,0,0,0,1,1,1,0,1,1200,0,-1,-1,1,2,-1,2,3,0,0,0,0,0,0,0,0,35,1,3,7,2,2,3353,3317,20
U32D118,0,F,28,A,31,0,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,2,6,0,0,0,0,0,0,0,0,0,10,1,5,7,1,2,2708,1888,10
UE6CADB,0,F,31,A,30,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,1,3,0,1,-1,2114,0
U02058B,0,F,32,B,31,1,0,0,1,1,1,0,1,823,1,2,3,2,5,5,2,3,2,0,0,0,0,0,0,0,20,1,5,5,2,2,3608,3317,20
U692604,0,F,33,A,30,12,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,3,3,0,1,-1,3287,0
U91442B,1,F,42,B,31,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,0,0,3,0,1,-1,684,0
UCC58F5,0,F,47,A,31,0,0,0,1,1,1,0,1,1218,1,4,5,1,7,-1,2,5,37,0,0,0,1,5,0,0,20,1,4,6,4,2,6918,3986,40
U3F25AB,0,F,33,A,30,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,35,1,3,7,1,2,4739,4444,10
UA2E139,0,M,35,A,30,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,1,-1,3,0,0,0,0,0,0,0,0,0,20,1,1,6,2,2,4136,2664,20
U1BD9EB,0,F,42,A,Z,7,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,5,7,0,1,-1,4778,0
U0CB8F6,0,F,51,B,30,4,0,0,1,0,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,2,5,2,1,2820,4564,20
U762283,0,F,57,B,31,0,0,0,1,1,0,0,0,-1,1,2,2,1,6,3,2,0,6,12,1,0,0,0,0,0,20,1,3,5,3,2,7136,2952,20
U523EBC,0,M,29,A,31,0,0,1,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,4,7,0,4,-1,2079,0
U62D01B,0,M,30,A,31,1,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,2,6,0,0,0,0,0,0,0,0,0,10,1,4,7,2,1,2948,2128,20
U811937,0,F,32,A,30,3,0,0,1,1,0,0,1,1218,1,3,1,1,5,3,3,5,2,4,0,0,0,0,0,0,20,1,5,4,2,1,4350,1820,20
UD9B252,0,F,35,A,30,5,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,2,5,0,0,0,0,0,0,0,0,0,10,1,2,4,1,1,1850,1840,10
U2D9661,1,F,35,B,30,1,1,1,1,1,0,1,0,-1,0,-1,4,1,1,-1,2,0,0,0,0,0,1,7,0,13,20,0,0,4,3,1,3262,3317,20
U8EEEDE,1,F,35,A,Z,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,1,3,5,1,3,4125,4199,10
U65D554,0,M,37,A,30,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,23,1,5,7,1,3,4827,4748,10
UDC9F50,0,F,38,B,30,0,0,0,1,1,1,0,0,-1,0,-1,-1,2,5,-1,6,0,0,0,0,0,0,0,0,0,25,1,5,7,3,1,5380,4533,10
UE2F60A,0,M,38,A,30,2,0,0,1,0,1,0,0,-1,1,2,-1,1,3,3,2,0,0,1,0,0,0,0,0,0,20,1,3,7,1,2,2335,5082,10
U65A65B,0,F,38,A,G,3,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,2,5,0,0,0,0,0,0,0,0,0,10,1,4,3,1,1,3434,5174,10
UEB000F,0,M,40,B,C,2,0,0,1,1,1,1,1,1187,1,4,3,2,5,5,2,6,1,0,0,0,1,7,0,0,20,1,3,7,2,1,2061,3833,40
UDD054F,0,M,41,B,C,0,1,1,1,1,1,0,0,984,0,-1,5,1,3,-1,2,0,0,0,0,0,1,0,0,0,40,1,5,8,4,5,5466,4474,20
U280856,0,M,42,B,G,1,0,1,1,0,0,0,1,1179,0,-1,-1,1,1,-1,6,4,0,0,0,0,0,0,0,0,20,0,0,3,1,2,1623,4778,20
U9B5E36,0,M,44,B,30,0,0,1,1,1,0,0,0,1148,1,2,-1,1,1,-1,3,0,0,0,0,0,0,0,0,0,20,1,1,5,2,4,7128,1635,10
UBD690E,0,M,44,B,C,2,0,0,0,1,0,0,0,-1,0,-1,5,1,2,1,4,0,0,0,0,0,0,0,0,0,20,0,1,4,5,1,6821,5721,20
U8DACB7,0,M,48,B,30,5,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,3,4,0,1,-1,3713,0
UEC2362,0,M,51,B,30,0,0,0,1,0,0,0,0,-1,0,-1,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,20,0,0,3,1,1,1194,1189,10
UC7770F,0,M,53,B,C,0,0,1,1,1,1,0,0,-1,1,5,3,1,7,-1,2,0,13,0,0,0,0,0,0,0,20,1,3,6,4,2,5003,4809,40
UB5419D,0,M,54,B,Z,3,1,1,1,0,0,0,0,1069,0,-1,-1,1,5,7,6,0,0,0,0,0,0,0,0,0,20,0,0,7,5,1,6467,5752,20
UF4D1E5,0,M,57,B,30,0,0,0,1,1,1,0,1,1193,1,3,3,1,6,3,2,7,16,25,0,0,0,0,0,0,20,1,4,6,2,1,6010,3652,40
UEA3744,0,M,58,B,31,18,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,3,3,0,0,0,0,0,0,0,0,0,10,1,3,7,1,1,3507,3287,10
UEF4EC3,0,F,62,B,Z,10,1,1,1,1,0,0,1,1174,0,-1,-1,1,1,7,3,6,0,0,0,0,0,0,0,0,10,1,4,8,2,3,5263,5629,10
U888B46,0,M,30,A,Z,0,0,0,1,1,0,0,1,812,1,2,2,1,2,-1,4,3,0,0,0,0,0,0,0,0,20,0,0,3,3,1,4025,931,20
U0E966C,0,F,33,A,30,0,0,0,0,1,0,0,0,-1,0,-1,3,1,1,-1,2,0,0,0,0,0,0,0,0,0,20,1,5,7,1,2,3714,3713,20
U92F32C,0,M,37,A,Z,2,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,1,3,0,1,-1,5325,0
U1F21C2,0,M,37,A,Z,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,2,6,0,0,0,0,0,0,0,0,0,20,0,0,4,2,2,5817,1249,10
U05DCB8,0,F,37,B,Z,2,0,0,0,0,0,0,0,-1,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,10,0,0,7,1,2,5091,249,10
U52D8F8,0,F,37,A,Z,0,0,0,1,1,0,0,1,1179,0,-1,-1,1,4,6,2,5,0,0,0,0,0,0,0,0,20,1,5,7,1,3,3037,4595,20
UB5FE93,0,F,39,~,31,0,0,0,1,1,0,0,0,1111,1,2,4,6,5,5,3,0,0,0,0,0,0,0,0,0,20,1,5,7,2,2,6139,4960,10
UE1C021,0,F,39,B,C,0,0,0,1,1,1,0,1,1137,1,2,2,1,5,-1,2,6,1,1,0,0,0,0,0,0,55,1,5,8,2,5,5452,3774,20
UD38226,0,M,41,A,Z,3,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,0,0,3,0,1,-1,5051,0
U5F1A71,1,F,41,B,Z,2,0,0,1,1,1,0,0,-1,1,3,2,1,4,-1,2,0,7,0,0,0,0,0,0,0,20,1,4,7,2,1,6396,3348,20
UFC549A,0,M,43,A,Z,3,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,3,3,2,1,6475,5021,10
U82F22D,0,F,44,B,G,12,0,0,1,1,0,0,1,511,1,2,1,1,1,1,5,3,0,0,0,0,0,0,0,0,20,0,1,2,2,1,542,895,20
UF867EB,0,F,45,A,Z,7,0,0,1,1,1,1,0,1111,1,3,3,1,3,-1,3,0,0,0,0,0,0,0,0,0,20,1,5,6,5,1,5079,5508,20
UC73853,0,M,49,O,Z,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,1,6,1,1,6614,1567,10
U86B55E,1,F,49,O,31,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,4,4,0,2,-1,2481,0
U6800A8,0,F,56,B,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,4,7,-1,2,0,0,0,0,0,0,0,0,0,20,1,4,7,3,1,4532,3317,40
U77AE61,0,M,62,B,C,11,1,1,0,1,1,1,1,1176,0,-1,3,7,7,-1,2,7,0,0,0,0,1,8,0,24,60,1,4,8,5,1,3548,2147,80
U275C9F,0,M,68,O,Z,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,1,3,1,1,5803,5600,10
U340EC6,0,F,29,A,31,0,0,1,1,1,0,0,0,-1,0,-1,-1,1,1,4,6,0,0,0,0,0,0,0,0,0,10,0,0,7,1,1,2299,2719,20
U4E7A0A,0,M,30,A,30,0,0,0,1,0,1,0,0,1182,1,1,-1,1,2,2,3,0,0,0,0,0,0,0,0,0,20,1,3,3,2,1,2620,979,10
U664348,0,F,30,A,31,0,0,0,0,1,0,0,1,1200,0,-1,1,1,2,-1,2,4,0,0,0,0,0,0,0,0,20,1,5,7,1,2,2282,2817,20
U4B12AD,0,F,35,O,Z,0,0,0,1,1,1,0,0,-1,1,1,-1,1,4,-1,2,0,0,0,0,0,0,0,0,0,25,1,4,7,2,4,2902,3864,20
U7129EF,0,F,36,A,Z,1,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,2,3,0,0,0,0,0,0,0,0,0,20,1,4,7,2,2,4902,3499,10
U92D3B5,0,F,37,A,Z,1,0,0,1,1,1,0,0,-1,0,-1,-1,7,6,2,2,0,0,0,0,0,0,0,0,0,10,1,5,6,3,2,4541,4870,20
U575F06,0,F,37,B,Z,0,0,1,1,1,0,0,0,-1,1,3,3,1,1,1,5,0,0,0,0,0,0,0,0,0,20,1,4,4,1,2,213,4778,10
UD90279,0,F,38,B,31,0,0,1,1,0,0,0,1,1278,0,-1,-1,1,1,2,3,6,0,0,0,0,0,0,0,0,20,0,0,3,4,1,5306,4960,20
U2C967B,0,F,38,B,30,13,0,0,1,1,1,0,1,1193,0,-1,2,1,1,3,4,4,0,0,0,0,0,0,0,0,20,1,3,4,2,1,5222,1029,20
UBA3A4E,0,M,38,A,31,2,0,0,1,0,0,0,0,-1,0,-1,-1,1,1,2,3,0,0,0,0,0,0,0,0,0,10,0,5,5,1,1,3214,5113,10
UDA17D2,0,M,39,A,30,16,0,0,0,0,0,0,0,-1,0,-1,-1,1,2,-1,4,0,0,0,0,0,0,0,0,0,10,0,0,3,1,1,6144,1106,10
UDBD2EC,0,F,43,B,G,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,5,7,0,5,-1,4809,0
UC65F47,1,F,47,B,Z,2,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,5,6,0,0,0,0,0,0,0,0,0,40,1,5,7,3,2,4535,5143,10
UE678B5,0,M,29,A,30,0,0,0,1,1,0,0,1,1193,1,2,-1,2,3,2,3,5,0,63,0,0,0,0,0,0,20,1,3,4,2,2,3631,2092,20
U16D2CF,0,M,31,A,30,0,0,0,1,1,1,0,1,1200,1,1,-1,1,2,2,3,5,0,29,0,29,0,0,0,0,20,1,3,4,1,2,2783,2064,20
U6F4280,0,F,34,B,30,2,0,0,0,1,0,0,0,-1,0,-1,-1,1,2,-1,4,0,0,0,0,0,0,0,0,0,20,1,4,4,1,2,2557,4139,10
U327D17,0,F,37,O,Z,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,5,3,0,4,-1,4260,0
U8E61A4,0,F,38,B,31,2,0,0,1,1,0,0,1,991,0,-1,-1,1,1,2,5,4,0,0,0,0,0,0,0,0,20,1,3,2,1,1,1023,124,10
U04ADA3,0,M,38,B,30,0,1,1,1,1,1,0,0,-1,1,5,5,7,5,-1,3,0,0,0,0,0,0,0,0,0,20,1,5,8,2,3,3087,3437,10
UB600DB,0,M,39,A,30,5,0,0,1,1,0,0,1,52,1,5,5,1,1,-1,5,3,0,0,0,0,0,0,0,0,20,1,1,4,1,2,75,3894,10
UCE5A9D,0,M,40,A,F,2,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,2,3,1,1,6207,2838,10
U9B403E,0,F,42,A,30,14,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,1,2,0,1,-1,5113,0
U97A4B7,0,M,45,B,Z,0,0,0,1,0,1,0,1,907,1,3,4,1,5,10,3,5,1,0,0,0,1,5,0,0,20,0,0,7,2,2,1587,1420,40
U3745F8,0,F,48,A,Z,0,0,1,1,1,0,0,0,-1,0,-1,-1,1,1,-1,2,0,0,0,0,0,0,0,0,0,20,1,3,7,3,2,7358,4564,10
UE47C47,0,F,51,O,Z,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,0,0,2,0,1,-1,5691,0
UCD57FE,0,F,55,B,31,15,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,3,3,0,1,-1,4595,0
U04AC80,0,F,62,B,Z,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,0,1,2,0,1,-1,4474,0
UB36573,1,F,29,A,Z,0,0,0,0,1,0,0,0,-1,1,2,2,1,0,2,6,0,0,0,0,0,0,0,0,0,20,0,0,3,3,2,3318,67,10
UA73E36,0,M,36,A,30,0,0,0,0,1,0,0,0,-1,0,-1,3,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,1,3,5,0,2,-1,2247,0
U80166E,0,F,40,A,Z,6,0,0,1,1,0,0,1,1278,1,2,-1,1,4,3,3,5,0,0,0,0,0,0,0,0,20,1,1,4,2,1,6092,5235,20
U5CDCB5,0,F,41,B,G,3,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,1,6,0,0,0,0,0,0,0,0,0,10,1,2,7,1,2,3734,4778,10
U7DBD5B,0,F,41,B,Z,3,0,0,0,0,0,0,0,-1,0,-1,-1,1,2,-1,4,0,0,0,0,0,0,0,0,0,10,0,0,3,2,1,5625,5660,10
U275DD2,0,M,56,B,30,20,0,1,1,0,0,0,0,-1,1,3,3,1,6,2,2,0,0,0,0,0,0,0,0,0,10,1,4,4,2,1,6952,5539,40
U3E3349,0,F,62,B,31,26,0,0,1,1,0,0,0,-1,0,-1,2,1,1,-1,3,0,0,0,0,0,0,0,0,0,20,1,1,5,2,1,5641,4533,20
U505721,0,F,29,B,Z,0,0,0,1,1,0,0,1,208,1,2,2,1,4,2,3,5,0,0,0,0,0,0,0,0,20,1,2,3,2,3,4747,178,20
UB1A7B5,0,M,30,B,31,0,0,0,1,1,1,0,1,1159,1,2,2,3,3,2,3,4,0,0,0,0,0,0,0,0,20,1,3,6,3,2,2952,1804,20
U204167,0,F,30,A,31,4,0,0,1,1,0,0,0,-1,0,-1,-1,1,2,2,4,0,0,0,0,0,0,0,0,0,10,1,1,3,1,1,3094,1202,10
U80B354,0,M,31,A,Z,1,0,0,1,1,0,0,0,-1,0,-1,-1,1,4,-1,3,0,0,0,0,0,0,0,0,0,10,1,3,4,1,1,3135,2147,10
UD4C065,0,F,32,B,30,0,0,0,0,1,0,0,0,-1,0,-1,2,1,0,-1,6,0,0,0,0,0,0,0,0,0,35,1,3,7,2,4,3413,4108,20
U39CF84,0,F,34,A,Z,0,0,0,1,1,0,0,1,175,0,-1,-1,1,2,5,2,6,0,0,0,0,0,0,0,0,20,1,5,7,2,2,3647,3621,20
U6F994B,0,F,38,B,30,3,0,0,1,1,0,0,1,1193,1,2,2,1,5,-1,3,5,7,0,0,0,0,0,0,0,20,1,1,5,1,2,2755,5416,20
U292452,0,M,28,A,30,0,0,0,1,1,1,0,1,479,1,3,3,1,6,-1,2,8,44,3,0,0,1,3,0,0,20,1,5,5,1,3,1780,1774,40
UDBA003,0,F,31,A,G,2,0,0,1,1,1,0,0,677,0,-1,-1,1,2,3,5,0,0,0,0,0,0,0,0,0,10,1,3,2,1,1,4425,3317,10
UF80419,0,M,32,B,31,7,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,7,0,1,-1,1190,0
UA39FBF,0,F,35,A,Z,0,0,0,1,1,1,0,1,696,1,3,3,1,5,4,2,6,13,74,0,0,0,0,0,0,20,1,4,7,2,2,4010,3986,20
UDC7DA1,0,F,36,B,Z,0,0,0,1,1,0,0,0,-1,1,3,4,1,5,-1,2,0,1,0,0,0,1,5,0,0,20,1,3,7,2,4,2542,4199,40
U707297,0,M,36,A,G,2,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,3,3,1,1,5775,4778,10
UFCE720,0,M,36,B,30,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,4,5,0,2,-1,4139,0
U99DFA5,0,M,36,B,C,9,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,0,0,3,0,2,-1,3621,0
U45F1F7,0,M,37,A,31,5,0,0,1,1,1,0,1,1203,0,-1,-1,1,1,1,2,4,0,0,0,0,0,0,0,0,20,1,4,7,2,1,3868,2183,10
UDECABF,0,M,37,A,30,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,4,0,2,-1,3164,0
UA689DD,0,M,38,B,C,1,0,0,1,0,1,0,0,-1,0,-1,4,4,5,8,3,0,0,0,0,0,0,0,0,0,10,0,0,8,3,2,4908,3955,20
U7474D1,0,M,39,B,30,0,0,0,1,0,0,0,1,570,0,-1,-1,1,2,3,4,5,0,0,0,0,0,0,0,0,20,0,0,3,1,1,4256,4413,20
U7DB192,0,M,39,B,30,15,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,23,1,4,7,0,2,-1,3072,0
